text,labels,primary_label,lang,tag,role,model_input,template_id,source,y_confirmshaming,y_false_urgency,y_forced_action,y_obstruction,y_scarcity,y_sneaking,y_social_proof,y_benign
"To downgrade, submit a request from the Kolkata office portal",obstruction,obstruction,en,div,modal_text,"[TAG=div] [ROLE=modal_text] To downgrade, submit a request from the Kolkata office portal",obstruction:en:12,synthetic_v1,0,0,0,1,0,0,0,0
Kinbech खाता बन्द गर्न लाइभ च्याट लाई लेख्नुहोस्,obstruction,obstruction,ne,a,support_link,[TAG=a] [ROLE=support_link] Kinbech खाता बन्द गर्न लाइभ च्याट लाई लेख्नुहोस्,obstruction:ne:17,synthetic_v1,0,0,0,1,0,0,0,0
वायरलेस ईयरबड्स लौटाना है? पहले हमारा Viber सपोर्ट पर कॉल करें,obstruction,obstruction,hi,a,support_link,[TAG=a] [ROLE=support_link] वायरलेस ईयरबड्स लौटाना है? पहले हमारा Viber सपोर्ट पर कॉल करें,obstruction:hi:22,synthetic_v1,0,0,0,1,0,0,0,0
Refunds for denim jeans must be requested through our Viber support,obstruction,obstruction,en,div,modal_text,[TAG=div] [ROLE=modal_text] Refunds for denim jeans must be requested through our Viber support,obstruction:en:16,synthetic_v1,0,0,0,1,0,0,0,0
ब्याकप्याक अर्डरबाट हटाउन हाम्रो Viber सपोर्ट मा सम्पर्क गर्नुहोस्,obstruction,obstruction,ne,p,help_text,[TAG=p] [ROLE=help_text] ब्याकप्याक अर्डरबाट हटाउन हाम्रो Viber सपोर्ट मा सम्पर्क गर्नुहोस्,obstruction:ne:19,synthetic_v1,0,0,0,1,0,0,0,0
Reliance Digital खाता बंद करने के लिए हमारी हेल्पलाइन को लिखें,obstruction,obstruction,hi,a,support_link,[TAG=a] [ROLE=support_link] Reliance Digital खाता बंद करने के लिए हमारी हेल्पलाइन को लिखें,obstruction:hi:17,synthetic_v1,0,0,0,1,0,0,0,0
Flipkart डाटा हटाउन हाम्रो हेल्पलाइन लाई लिखित अनुरोध पठाउनुहोस्,obstruction,obstruction,ne,a,support_link,[TAG=a] [ROLE=support_link] Flipkart डाटा हटाउन हाम्रो हेल्पलाइन लाई लिखित अनुरोध पठाउनुहोस्,obstruction:ne:24,synthetic_v1,0,0,0,1,0,0,0,0
"To close your Meesho account, write to the call centre",obstruction,obstruction,en,div,modal_text,"[TAG=div] [ROLE=modal_text] To close your Meesho account, write to the call centre",obstruction:en:17,synthetic_v1,0,0,0,1,0,0,0,0
Salesberry रिफंड के लिए हमारा सपोर्ट नंबर की मंज़ूरी चाहिए,obstruction,obstruction,hi,a,support_link,[TAG=a] [ROLE=support_link] Salesberry रिफंड के लिए हमारा सपोर्ट नंबर की मंज़ूरी चाहिए,obstruction:hi:23,synthetic_v1,0,0,0,1,0,0,0,0
Please contact us within 4 business days to cancel,obstruction,obstruction,en,a,support_link,[TAG=a] [ROLE=support_link] Please contact us within 4 business days to cancel,obstruction:en:05,synthetic_v1,0,0,0,1,0,0,0,0
स्कूल बैग लौटाना है? पहले हमारा ईमेल डेस्क पर कॉल करें,obstruction,obstruction,hi,div,modal_text,[TAG=div] [ROLE=modal_text] स्कूल बैग लौटाना है? पहले हमारा ईमेल डेस्क पर कॉल करें,obstruction:hi:22,synthetic_v1,0,0,0,1,0,0,0,0
"To cancel your Meesho order, contact our Facebook page",obstruction,obstruction,en,a,support_link,"[TAG=a] [ROLE=support_link] To cancel your Meesho order, contact our Facebook page",obstruction:en:15,synthetic_v1,0,0,0,1,0,0,0,0
फिर्ता अनुरोध 4 दिनभित्र फोनबाट गर्नुपर्छ,obstruction,obstruction,ne,a,support_link,[TAG=a] [ROLE=support_link] फिर्ता अनुरोध 4 दिनभित्र फोनबाट गर्नुपर्छ,obstruction:ne:13,synthetic_v1,0,0,0,1,0,0,0,0
"To stop auto-renewal, contact our Facebook page within 1 days",obstruction,obstruction,en,div,modal_text,"[TAG=div] [ROLE=modal_text] To stop auto-renewal, contact our Facebook page within 1 days",obstruction:en:21,synthetic_v1,0,0,0,1,0,0,0,0
Meesho रिफन्डका लागि हाम्रो Facebook पेज को स्वीकृति चाहिन्छ,obstruction,obstruction,ne,div,modal_text,[TAG=div] [ROLE=modal_text] Meesho रिफन्डका लागि हाम्रो Facebook पेज को स्वीकृति चाहिन्छ,obstruction:ne:23,synthetic_v1,0,0,0,1,0,0,0,0
Subscription changes at BigBasket are only possible via our WhatsApp number,obstruction,obstruction,en,a,support_link,[TAG=a] [ROLE=support_link] Subscription changes at BigBasket are only possible via our WhatsApp number,obstruction:en:18,synthetic_v1,0,0,0,1,0,0,0,0
Muncha cancellations require verification through live chat,obstruction,obstruction,en,div,modal_text,[TAG=div] [ROLE=modal_text] Muncha cancellations require verification through live chat,obstruction:en:20,synthetic_v1,0,0,0,1,0,0,0,0
noise cancelling headphones exchange requests go through live chat only,obstruction,obstruction,en,a,support_link,[TAG=a] [ROLE=support_link] noise cancelling headphones exchange requests go through live chat only,obstruction:en:25,synthetic_v1,0,0,0,1,0,0,0,0
power bank exchange requests go through live chat only,obstruction,obstruction,en,p,help_text,[TAG=p] [ROLE=help_text] power bank exchange requests go through live chat only,obstruction:en:25,synthetic_v1,0,0,0,1,0,0,0,0
Muncha रिफन्डका लागि हाम्रो Facebook पेज को स्वीकृति चाहिन्छ,obstruction,obstruction,ne,p,help_text,[TAG=p] [ROLE=help_text] Muncha रिफन्डका लागि हाम्रो Facebook पेज को स्वीकृति चाहिन्छ,obstruction:ne:23,synthetic_v1,0,0,0,1,0,0,0,0
"To stop auto-renewal, contact live chat within 7 days",obstruction,obstruction,en,a,support_link,"[TAG=a] [ROLE=support_link] To stop auto-renewal, contact live chat within 7 days",obstruction:en:21,synthetic_v1,0,0,0,1,0,0,0,0
Are you sure? Continue to step 3 to cancel,obstruction,obstruction,en,p,help_text,[TAG=p] [ROLE=help_text] Are you sure? Continue to step 3 to cancel,obstruction:en:10,synthetic_v1,0,0,0,1,0,0,0,0
Your Muncha refund needs approval from our email desk,obstruction,obstruction,en,div,modal_text,[TAG=div] [ROLE=modal_text] Your Muncha refund needs approval from our email desk,obstruction:en:23,synthetic_v1,0,0,0,1,0,0,0,0
JioMart मा सदस्यता परिवर्तन कल सेन्टर बाट मात्र सम्भव छ,obstruction,obstruction,ne,p,help_text,[TAG=p] [ROLE=help_text] JioMart मा सदस्यता परिवर्तन कल सेन्टर बाट मात्र सम्भव छ,obstruction:ne:18,synthetic_v1,0,0,0,1,0,0,0,0
Lenskart खाता बंद करने के लिए कॉल सेंटर को लिखें,obstruction,obstruction,hi,p,help_text,[TAG=p] [ROLE=help_text] Lenskart खाता बंद करने के लिए कॉल सेंटर को लिखें,obstruction:hi:17,synthetic_v1,0,0,0,1,0,0,0,0
रद्द करने के लिए 6 कार्यदिवस में संपर्क करें,obstruction,obstruction,hi,div,modal_text,[TAG=div] [ROLE=modal_text] रद्द करने के लिए 6 कार्यदिवस में संपर्क करें,obstruction:hi:05,synthetic_v1,0,0,0,1,0,0,0,0
कॉफी मेकर का रिफंड हमारी हेल्पलाइन के ज़रिये ही मांगें,obstruction,obstruction,hi,p,help_text,[TAG=p] [ROLE=help_text] कॉफी मेकर का रिफंड हमारी हेल्पलाइन के ज़रिये ही मांगें,obstruction:hi:16,synthetic_v1,0,0,0,1,0,0,0,0
"To cancel your Croma order, contact our email desk",obstruction,obstruction,en,div,modal_text,"[TAG=div] [ROLE=modal_text] To cancel your Croma order, contact our email desk",obstruction:en:15,synthetic_v1,0,0,0,1,0,0,0,0
Meesho डाटा हटाउन हाम्रो Facebook पेज लाई लिखित अनुरोध पठाउनुहोस्,obstruction,obstruction,ne,a,support_link,[TAG=a] [ROLE=support_link] Meesho डाटा हटाउन हाम्रो Facebook पेज लाई लिखित अनुरोध पठाउनुहोस्,obstruction:ne:24,synthetic_v1,0,0,0,1,0,0,0,0
Your Pepperfry refund needs approval from the call centre,obstruction,obstruction,en,div,modal_text,[TAG=div] [ROLE=modal_text] Your Pepperfry refund needs approval from the call centre,obstruction:en:23,synthetic_v1,0,0,0,1,0,0,0,0
Kinbech मा सदस्यता परिवर्तन कल सेन्टर बाट मात्र सम्भव छ,obstruction,obstruction,ne,div,modal_text,[TAG=div] [ROLE=modal_text] Kinbech मा सदस्यता परिवर्तन कल सेन्टर बाट मात्र सम्भव छ,obstruction:ne:18,synthetic_v1,0,0,0,1,0,0,0,0
Blinkit cancellations require verification through our email desk,obstruction,obstruction,en,div,modal_text,[TAG=div] [ROLE=modal_text] Blinkit cancellations require verification through our email desk,obstruction:en:20,synthetic_v1,0,0,0,1,0,0,0,0
घामको चस्मा अर्डरबाट हटाउन हाम्रो इमेल डेस्क मा सम्पर्क गर्नुहोस्,obstruction,obstruction,ne,a,support_link,[TAG=a] [ROLE=support_link] घामको चस्मा अर्डरबाट हटाउन हाम्रो इमेल डेस्क मा सम्पर्क गर्नुहोस्,obstruction:ne:19,synthetic_v1,0,0,0,1,0,0,0,0
"To downgrade your Pro plan at Tata Cliq, contact our Facebook page",obstruction,obstruction,en,p,help_text,"[TAG=p] [ROLE=help_text] To downgrade your Pro plan at Tata Cliq, contact our Facebook page",obstruction:en:26,synthetic_v1,0,0,0,1,0,0,0,0
ऑटो-रिन्यूअल बंद करने के लिए 1 दिन में हमारा सपोर्ट नंबर से संपर्क करें,obstruction,obstruction,hi,div,modal_text,[TAG=div] [ROLE=modal_text] ऑटो-रिन्यूअल बंद करने के लिए 1 दिन में हमारा सपोर्ट नंबर से संपर्क करें,obstruction:hi:21,synthetic_v1,0,0,0,1,0,0,0,0
डेनिम जींस लौटाना है? पहले हमारा Facebook पेज पर कॉल करें,obstruction,obstruction,hi,p,help_text,[TAG=p] [ROLE=help_text] डेनिम जींस लौटाना है? पहले हमारा Facebook पेज पर कॉल करें,obstruction:hi:22,synthetic_v1,0,0,0,1,0,0,0,0
OkDam खाता बन्द गर्न लाइभ च्याट लाई लेख्नुहोस्,obstruction,obstruction,ne,div,modal_text,[TAG=div] [ROLE=modal_text] OkDam खाता बन्द गर्न लाइभ च्याट लाई लेख्नुहोस्,obstruction:ne:17,synthetic_v1,0,0,0,1,0,0,0,0
स्वतः नवीकरण बन्द गर्न 6 दिनभित्र हाम्रो सपोर्ट नम्बर मा सम्पर्क गर्नुहोस्,obstruction,obstruction,ne,a,support_link,[TAG=a] [ROLE=support_link] स्वतः नवीकरण बन्द गर्न 6 दिनभित्र हाम्रो सपोर्ट नम्बर मा सम्पर्क गर्नुहोस्,obstruction:ne:21,synthetic_v1,0,0,0,1,0,0,0,0
Meesho खाता बंद करने के लिए हमारा ईमेल डेस्क को लिखें,obstruction,obstruction,hi,div,modal_text,[TAG=div] [ROLE=modal_text] Meesho खाता बंद करने के लिए हमारा ईमेल डेस्क को लिखें,obstruction:hi:17,synthetic_v1,0,0,0,1,0,0,0,0
इंडक्शन चूल्हा का रिफंड हमारा Viber सपोर्ट के ज़रिये ही मांगें,obstruction,obstruction,hi,div,modal_text,[TAG=div] [ROLE=modal_text] इंडक्शन चूल्हा का रिफंड हमारा Viber सपोर्ट के ज़रिये ही मांगें,obstruction:hi:16,synthetic_v1,0,0,0,1,0,0,0,0
Deleting your Thulo data requires a written request to our helpline,obstruction,obstruction,en,div,modal_text,[TAG=div] [ROLE=modal_text] Deleting your Thulo data requires a written request to our helpline,obstruction:en:24,synthetic_v1,0,0,0,1,0,0,0,0
BigBasket मा प्राइम प्लान डाउनग्रेड गर्न हाम्रो सपोर्ट नम्बर मा सम्पर्क गर्नुहोस्,obstruction,obstruction,ne,p,help_text,[TAG=p] [ROLE=help_text] BigBasket मा प्राइम प्लान डाउनग्रेड गर्न हाम्रो सपोर्ट नम्बर मा सम्पर्क गर्नुहोस्,obstruction:ne:26,synthetic_v1,0,0,0,1,0,0,0,0
धूप का चश्मा लौटाना है? पहले हमारा सपोर्ट नंबर पर कॉल करें,obstruction,obstruction,hi,div,modal_text,[TAG=div] [ROLE=modal_text] धूप का चश्मा लौटाना है? पहले हमारा सपोर्ट नंबर पर कॉल करें,obstruction:hi:22,synthetic_v1,0,0,0,1,0,0,0,0
"To cancel your Nykaa order, contact our support line",obstruction,obstruction,en,p,help_text,"[TAG=p] [ROLE=help_text] To cancel your Nykaa order, contact our support line",obstruction:en:15,synthetic_v1,0,0,0,1,0,0,0,0
ऑटो-रिन्यूअल बंद करने के लिए 6 दिन में कॉल सेंटर से संपर्क करें,obstruction,obstruction,hi,a,support_link,[TAG=a] [ROLE=support_link] ऑटो-रिन्यूअल बंद करने के लिए 6 दिन में कॉल सेंटर से संपर्क करें,obstruction:hi:21,synthetic_v1,0,0,0,1,0,0,0,0
Salesberry रद्दीकरण के लिए हमारा Viber सपोर्ट से सत्यापन ज़रूरी है,obstruction,obstruction,hi,p,help_text,[TAG=p] [ROLE=help_text] Salesberry रद्दीकरण के लिए हमारा Viber सपोर्ट से सत्यापन ज़रूरी है,obstruction:hi:20,synthetic_v1,0,0,0,1,0,0,0,0
bluetooth speaker exchange requests go through our Viber support only,obstruction,obstruction,en,p,help_text,[TAG=p] [ROLE=help_text] bluetooth speaker exchange requests go through our Viber support only,obstruction:en:25,synthetic_v1,0,0,0,1,0,0,0,0
फॉर्मल शर्ट को ऑर्डर से हटाने के लिए कॉल सेंटर से संपर्क करें,obstruction,obstruction,hi,div,modal_text,[TAG=div] [ROLE=modal_text] फॉर्मल शर्ट को ऑर्डर से हटाने के लिए कॉल सेंटर से संपर्क करें,obstruction:hi:19,synthetic_v1,0,0,0,1,0,0,0,0
कटन कुर्ता सट्टा अनुरोध हाम्रो Facebook पेज बाट मात्र हुन्छ,obstruction,obstruction,ne,div,modal_text,[TAG=div] [ROLE=modal_text] कटन कुर्ता सट्टा अनुरोध हाम्रो Facebook पेज बाट मात्र हुन्छ,obstruction:ne:25,synthetic_v1,0,0,0,1,0,0,0,0
Snapdeal मा प्रो प्लान डाउनग्रेड गर्न कल सेन्टर मा सम्पर्क गर्नुहोस्,obstruction,obstruction,ne,a,support_link,[TAG=a] [ROLE=support_link] Snapdeal मा प्रो प्लान डाउनग्रेड गर्न कल सेन्टर मा सम्पर्क गर्नुहोस्,obstruction:ne:26,synthetic_v1,0,0,0,1,0,0,0,0
Tata Cliq पर सब्सक्रिप्शन बदलाव केवल हमारा ईमेल डेस्क से संभव है,obstruction,obstruction,hi,p,help_text,[TAG=p] [ROLE=help_text] Tata Cliq पर सब्सक्रिप्शन बदलाव केवल हमारा ईमेल डेस्क से संभव है,obstruction:hi:18,synthetic_v1,0,0,0,1,0,0,0,0
Myntra रद्दीकरणका लागि हाम्रो Viber सपोर्ट बाट प्रमाणीकरण आवश्यक छ,obstruction,obstruction,ne,a,support_link,[TAG=a] [ROLE=support_link] Myntra रद्दीकरणका लागि हाम्रो Viber सपोर्ट बाट प्रमाणीकरण आवश्यक छ,obstruction:ne:20,synthetic_v1,0,0,0,1,0,0,0,0
Your JioMart refund needs approval from live chat,obstruction,obstruction,en,p,help_text,[TAG=p] [ROLE=help_text] Your JioMart refund needs approval from live chat,obstruction:en:23,synthetic_v1,0,0,0,1,0,0,0,0
राइस कुकर एक्सचेंज अनुरोध केवल कॉल सेंटर से होगा,obstruction,obstruction,hi,div,modal_text,[TAG=div] [ROLE=modal_text] राइस कुकर एक्सचेंज अनुरोध केवल कॉल सेंटर से होगा,obstruction:hi:25,synthetic_v1,0,0,0,1,0,0,0,0
Your Tata Cliq refund needs approval from our Viber support,obstruction,obstruction,en,p,help_text,[TAG=p] [ROLE=help_text] Your Tata Cliq refund needs approval from our Viber support,obstruction:en:23,synthetic_v1,0,0,0,1,0,0,0,0
इन्डक्सन चुल्हो को रिफन्ड हाम्रो हेल्पलाइन मार्फत मात्र माग्नुहोस्,obstruction,obstruction,ne,div,modal_text,[TAG=div] [ROLE=modal_text] इन्डक्सन चुल्हो को रिफन्ड हाम्रो हेल्पलाइन मार्फत मात्र माग्नुहोस्,obstruction:ne:16,synthetic_v1,0,0,0,1,0,0,0,0
Muncha पर सब्सक्रिप्शन बदलाव केवल हमारा Facebook पेज से संभव है,obstruction,obstruction,hi,a,support_link,[TAG=a] [ROLE=support_link] Muncha पर सब्सक्रिप्शन बदलाव केवल हमारा Facebook पेज से संभव है,obstruction:hi:18,synthetic_v1,0,0,0,1,0,0,0,0
OkDam खाता बंद करने के लिए हमारा Facebook पेज को लिखें,obstruction,obstruction,hi,a,support_link,[TAG=a] [ROLE=support_link] OkDam खाता बंद करने के लिए हमारा Facebook पेज को लिखें,obstruction:hi:17,synthetic_v1,0,0,0,1,0,0,0,0
योगा मैट एक्सचेंज अनुरोध केवल हमारा Viber सपोर्ट से होगा,obstruction,obstruction,hi,div,modal_text,[TAG=div] [ROLE=modal_text] योगा मैट एक्सचेंज अनुरोध केवल हमारा Viber सपोर्ट से होगा,obstruction:hi:25,synthetic_v1,0,0,0,1,0,0,0,0
Flipkart डेटा हटाने के लिए हमारा Viber सपोर्ट को लिखित अनुरोध भेजें,obstruction,obstruction,hi,p,help_text,[TAG=p] [ROLE=help_text] Flipkart डेटा हटाने के लिए हमारा Viber सपोर्ट को लिखित अनुरोध भेजें,obstruction:hi:24,synthetic_v1,0,0,0,1,0,0,0,0
Salesberry अर्डर रद्द गर्न हाम्रो इमेल डेस्क मा सम्पर्क गर्नुहोस्,obstruction,obstruction,ne,a,support_link,[TAG=a] [ROLE=support_link] Salesberry अर्डर रद्द गर्न हाम्रो इमेल डेस्क मा सम्पर्क गर्नुहोस्,obstruction:ne:15,synthetic_v1,0,0,0,1,0,0,0,0
Please contact us within 7 business days to cancel,obstruction,obstruction,en,p,help_text,[TAG=p] [ROLE=help_text] Please contact us within 7 business days to cancel,obstruction:en:05,synthetic_v1,0,0,0,1,0,0,0,0
Daraz रिफन्डका लागि हाम्रो सपोर्ट नम्बर को स्वीकृति चाहिन्छ,obstruction,obstruction,ne,a,support_link,[TAG=a] [ROLE=support_link] Daraz रिफन्डका लागि हाम्रो सपोर्ट नम्बर को स्वीकृति चाहिन्छ,obstruction:ne:23,synthetic_v1,0,0,0,1,0,0,0,0
राइस कुकर अर्डरबाट हटाउन हाम्रो Facebook पेज मा सम्पर्क गर्नुहोस्,obstruction,obstruction,ne,div,modal_text,[TAG=div] [ROLE=modal_text] राइस कुकर अर्डरबाट हटाउन हाम्रो Facebook पेज मा सम्पर्क गर्नुहोस्,obstruction:ne:19,synthetic_v1,0,0,0,1,0,0,0,0
Nykaa मा प्लस प्लान डाउनग्रेड गर्न हाम्रो Facebook पेज मा सम्पर्क गर्नुहोस्,obstruction,obstruction,ne,a,support_link,[TAG=a] [ROLE=support_link] Nykaa मा प्लस प्लान डाउनग्रेड गर्न हाम्रो Facebook पेज मा सम्पर्क गर्नुहोस्,obstruction:ne:26,synthetic_v1,0,0,0,1,0,0,0,0
Muncha मा सदस्यता परिवर्तन कल सेन्टर बाट मात्र सम्भव छ,obstruction,obstruction,ne,div,modal_text,[TAG=div] [ROLE=modal_text] Muncha मा सदस्यता परिवर्तन कल सेन्टर बाट मात्र सम्भव छ,obstruction:ne:18,synthetic_v1,0,0,0,1,0,0,0,0
Myntra रिफंड के लिए कॉल सेंटर की मंज़ूरी चाहिए,obstruction,obstruction,hi,p,help_text,[TAG=p] [ROLE=help_text] Myntra रिफंड के लिए कॉल सेंटर की मंज़ूरी चाहिए,obstruction:hi:23,synthetic_v1,0,0,0,1,0,0,0,0
"To cancel your BigBasket order, contact our Facebook page",obstruction,obstruction,en,a,support_link,"[TAG=a] [ROLE=support_link] To cancel your BigBasket order, contact our Facebook page",obstruction:en:15,synthetic_v1,0,0,0,1,0,0,0,0
इलेक्ट्रिक केटल लौटाना है? पहले कॉल सेंटर पर कॉल करें,obstruction,obstruction,hi,p,help_text,[TAG=p] [ROLE=help_text] इलेक्ट्रिक केटल लौटाना है? पहले कॉल सेंटर पर कॉल करें,obstruction:hi:22,synthetic_v1,0,0,0,1,0,0,0,0
Muncha पर प्रीमियम प्लान डाउनग्रेड करने के लिए कॉल सेंटर से संपर्क करें,obstruction,obstruction,hi,div,modal_text,[TAG=div] [ROLE=modal_text] Muncha पर प्रीमियम प्लान डाउनग्रेड करने के लिए कॉल सेंटर से संपर्क करें,obstruction:hi:26,synthetic_v1,0,0,0,1,0,0,0,0
Tata Cliq ऑर्डर रद्द करने के लिए कॉल सेंटर से संपर्क करें,obstruction,obstruction,hi,p,help_text,[TAG=p] [ROLE=help_text] Tata Cliq ऑर्डर रद्द करने के लिए कॉल सेंटर से संपर्क करें,obstruction:hi:15,synthetic_v1,0,0,0,1,0,0,0,0
